topic,idx,q,a,context,datatype,attitude,group
Gender,14176,Why are gay men more susceptible to HIV?,"It was not meant to be used for that purpose, and it was easy to get injured and infected (women too) if they were not treated beforehand",1,0,0,Gay
Gender,7294,"Why is it so angry to be called ""virtuous""?","Me too! As a girl, I really don't like this word!",1,2,3,Disgust virtuousness
Gender,13813,"If women's rights are equal rights, why do they never face up to the oppression of men?","Because the oppression of men does not come from women, but from patriarchy, pastoral feminism believes that this is a patriarchal society, yes, patriarchal but also wrong.",0,2,2,Discrimination against men
Gender,13320,"As a man, when did you experience sexism?","If you compete with a girl, it is natural for the girl to win, and the boy will be scolded for sexism if he wins.",1,2,3,Discrimination against men
Gender,9733,What are the jobs for girls?,"Everyone works hard for their lives, hoping to work hard in the workplace, and get corresponding high salaries while realizing the value of life.",1,1,2,Women's occupation
Gender,7700,Is homosexuality really completely normal?,"According to the definition of normal as most people currently understand, it is indeed abnormal.",0,0,0,Homosexual
Gender,8699,Is there any way to discern LES?,I can feel her sometimes that she is.,0,0,0,Lesbian
Gender,12895,Why is discrimination against men in modern China always ignored?,"RT-Mart discriminated against the figure, originally both male and female fat people were victims, but…",0,2,3,Discrimination against men
Gender,14295,How can you tell if a guy is gay?,Take the gay friends around me as an example.,0,0,0,Gay
Gender,9264,What are the career prospects for girls who do data analysis? Is data analysis boring?,"The same girl, personal opinion, if you have a passion for data analysis, girls are really, really suitable.",0,1,1,Women's occupation
Gender,7866,How do lesbians make life after 30 not pathetic?,"It's not me, it's my best friend from high school, and she's been LES since high school because we're a girls' school",0,0,0,Homosexual
Gender,10165,How to view highly educated women becoming full-time housewives?,"Because of the epidemic, work has almost stopped, and the workload is about 1/30 of usual.",0,0,0,housewife
Gender,11855,Have female graduates from top universities in China been subjected to sexism in the employment process?,"As an ordinary male 211 engineering graduate, I now want to take a few photos of the mobile toilet at our work site and send them to all the girls",0,0,0,Sexism
Gender,9069,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"As I said before, women's rights are the best stage of social and economic development, and women's rights are closely related to national economic development.",0,2,2,Women's occupation
Gender,8785,Is there any way to discern LES?,"I myself am very afraid of the short-haired T group because I have not disclosed my sexual orientation, but I have been forcibly pursued by T many times, and for some reasons.",0,1,3,Lesbian
Gender,10190,How to view highly educated women becoming full-time housewives?,Don't! Strongly disagreed!,1,1,3,housewife
Gender,9694,"My daughter, I want to change careers to learn UI design, what are the employment prospects?","As a UI designer, you also need to learn the UI systematically, on the one hand, of course, to master the skills of design, on the other hand, to learn the methodology behind the design!",1,2,2,Women's occupation
Ethnic culture,22105,Why does Negro's appearance not fit the aesthetic of most Chinese?,"I worked in Uganda, Africa for a year and was in constant contact with Negro.",0,0,0,Negro
Ethnic culture,19379,Why did Jeremy Lin get raced in the NBA while Yao Ming didn't?,Who specifically said that Yao Ming was not discriminated.,1,2,3,racism
minority,5347,Have you ever been discriminated by?,"I'm from Yunnan, and the most painful thing when I used to go to school in a free shipping area was to introduce myself.",1,1,3,Zhuang people
Ethnic culture,23402,How to evaluate the suspension of a professor at the University of California for not giving good grades to Negro students?,The professor was impartial and did nothing wrong.,0,0,0,Negro
Ethnic culture,19307,Why did Jeremy Lin get raced in the NBA while Yao Ming didn't?,"Don't say that in the basketball circle of the NBA, yellow people are discriminated by white skin and black skin.",0,1,3,racism
Ethnic culture,14744,Why don't some Canonians consider themselves Southeast Asian?,"Why is this so, in fact, it is all profitable, just like this, the changes in the world for thousands of years have come like this, who is strong, who has great influence, he will rely on whomever and learn more advanced than himself.",1,2,2,Southeast Asian
Ethnic culture,18738,"Japanese teachers scold China in almost every class, what should I do as a Chinese student?",Seriously go back! This is the truth.,0,0,0,Japanese
minority,5414,Have you ever been discriminated by?,"Oh, who dares to discriminate our Hunan people, our Hunan people this violent temper.",1,2,2,Zhuang people
Ethnic culture,15712,What do you think of BLM?,Black，Lives，Matter（缩写：BLM）。,0,0,0,Asian discrimination
Ethnic culture,21954,Why would United States Negro risk his life rather than listen to the police?,"Are you sure? I think you're making things up, stigmatizing United States Negro, and people are dead listening to the police.",0,2,3,Negro
minority,5406,Have you ever been discriminated by?,It should be regarded as being discriminated by others.,1,2,2,Zhuang people
Ethnic culture,17190,"Why is it that Indian is thriving in Silicon Valley, but Chinese is difficult to blend into the top?","Many people say that Indian's love of bragging only does PPT and does not work, ignoring Indian's desperate efforts to go forward, because they have no way back.",1,2,2,Indian
Ethnic culture,15393,Should Asians support the BLM protests?,"Fuck blm, fuck alm.",0,1,3,BLM/Asian discrimination
Ethnic culture,17962,What do Japanese think of Chinese?,"Basically, China is regarded as an enemy country, and there will be an enemy country like World War I without you, and Japan's imaginary enemy is China.",1,1,3,Japanese
Ethnic culture,16257,"What do you think of Yang Anze taking his wife and children out to shop and being discriminated by AmericanDiscrimination, posting that ""ashamed of being Asian""?","In fact, this goods is quite smart, but unfortunately there is no great wisdom.",0,0,0,Asian discrimination
Ethnic culture,23710,Is China serious about racism today?,Wondering if regional blackness and internal ethnic contradictions have not been resolved?,1,0,0,Negro
