topic,idx,q,a,context,datatype,attitude,group
Gender,14176,Why are gay men more susceptible to HIV?,"It was not meant to be used for that purpose, and it was easy to get injured and infected (women too) if they were not treated beforehand",1,0,0,Gay
Gender,7294,"Why is it so angry to be called ""virtuous""?","Me too! As a girl, I really don't like this word!",1,2,3,Disgust virtuousness
Gender,13813,"If women's rights are equal rights, why do they never face up to the oppression of men?","Because the oppression of men does not come from women, but from patriarchy, pastoral feminism believes that this is a patriarchal society, yes, patriarchal but also wrong.",0,2,2,Discrimination against men
Gender,13320,"As a man, when did you experience sexism?","If you compete with a girl, it is natural for the girl to win, and the boy will be scolded for sexism if he wins.",1,2,3,Discrimination against men
Gender,9733,What are the jobs for girls?,"Everyone works hard for their lives, hoping to work hard in the workplace, and get corresponding high salaries while realizing the value of life.",1,1,2,Women's occupation
Gender,7700,Is homosexuality really completely normal?,"According to the definition of normal as most people currently understand, it is indeed abnormal.",0,0,0,Homosexual
Gender,8699,Is there any way to discern LES?,I can feel her sometimes that she is.,0,0,0,Lesbian
Gender,12895,Why is discrimination against men in modern China always ignored?,"RT-Mart discriminated against the figure, originally both male and female fat people were victims, but…",0,2,3,Discrimination against men
Gender,14295,How can you tell if a guy is gay?,Take the gay friends around me as an example.,0,0,0,Gay
Gender,9264,What are the career prospects for girls who do data analysis? Is data analysis boring?,"The same girl, personal opinion, if you have a passion for data analysis, girls are really, really suitable.",0,1,1,Women's occupation
Gender,7866,How do lesbians make life after 30 not pathetic?,"It's not me, it's my best friend from high school, and she's been LES since high school because we're a girls' school",0,0,0,Homosexual
Gender,10165,How to view highly educated women becoming full-time housewives?,"Because of the epidemic, work has almost stopped, and the workload is about 1/30 of usual.",0,0,0,housewife
Gender,11855,Have female graduates from top universities in China been subjected to sexism in the employment process?,"As an ordinary male 211 engineering graduate, I now want to take a few photos of the mobile toilet at our work site and send them to all the girls",0,0,0,Sexism
Gender,9069,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"As I said before, women's rights are the best stage of social and economic development, and women's rights are closely related to national economic development.",0,2,2,Women's occupation
Gender,8785,Is there any way to discern LES?,"I myself am very afraid of the short-haired T group because I have not disclosed my sexual orientation, but I have been forcibly pursued by T many times, and for some reasons.",0,1,3,Lesbian
Gender,10190,How to view highly educated women becoming full-time housewives?,Don't! Strongly disagreed!,1,1,3,housewife
Gender,9694,"My daughter, I want to change careers to learn UI design, what are the employment prospects?","As a UI designer, you also need to learn the UI systematically, on the one hand, of course, to master the skills of design, on the other hand, to learn the methodology behind the design!",1,2,2,Women's occupation
Gender,11152,When will the current gender antagonism end?,"If you want to end it quickly, let's speed it up together, what are you waiting for?",1,1,3,gender opposition
Gender,14091,Why are gay men more susceptible to HIV?,"Gay anal sex is basically not used, the rectal mucosa is relatively fragile, and it is easy to break and bleed during anal sex.",0,1,2,Gay
Gender,9759,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,"The subject's sister asked why someone disdained housewives, then answer the question first.",0,0,0,housewife
Gender,9744,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,Let's put the conclusion first: because there is no room for growth in this profession,1,2,3,housewife
Gender,9402,"Women who are afraid of delaying their careers by having children, how good are their careers?","What does it matter if my career is good or not, people have their own choices, is my career useless, I have to have children?",1,2,2,Women's occupation
Gender,10040,How to view highly educated women becoming full-time housewives?,We can think about a few questions.,0,0,0,housewife
Gender,13489,When did you feel discrimination against men?,We reported Yang Li and nothing came of it.,1,0,0,Discrimination against men
Gender,7901,How do lesbians make life after 30 not pathetic?,"Neither she nor I were born bent, I don't have that much feeling about sexual orientation, I am more free, but I haven't actually considered same-sex love before.",0,0,0,Homosexual
Gender,9683,"My daughter, I want to change careers to learn UI design, what are the employment prospects?","First of all, the UI design industry is gender-neutral, and some people say that women are more popular, so don't worry about this.",1,2,2,Women's occupation
Gender,7284,"Why is it so angry to be called ""virtuous""?","If I do housework, I will say that I am so virtuous and capable, feel that I am really a wonderful wife, and ask my husband to praise me as well.",0,2,2,Disgust virtuousness
Gender,9693,"My daughter, I want to change careers to learn UI design, what are the employment prospects?","My daughter, in the UI design of changing careers, by the way, record my experience of changing careers, I hope it will be a happy ending in the end.",0,0,0,Women's occupation
Gender,8976,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"After reading many answers, I feel that this question has no solution in the short term.",1,2,2,Women's occupation
Gender,10392,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"t's just not too cool. My lover and I are college classmates, after graduation we work hard together, I travel all year round, she works overtime all night, earns one to spend, life can be said to be basically nothing.",0,0,0,housewife
Gender,12617,"When you know you're LGBTI, what do you do to make yourself better?","It's exhausting just to keep yourself from falling,...",1,0,0,LGBTI
Gender,12656,"When you know you're LGBTI, what do you do to make yourself better?","Some people will leave, and what they have said together has forgotten, and your efforts at this time are not for others, but for yourself, for the dissatisfaction with the status quo, and want to change.",0,0,0,LGBTI
