topic,idx,q,a,context,datatype,attitude,group
occupation,28232,What happens to programmers after five years of work?,"Hair transplantation went, went back to my hometown blind date, resigned and speculated in stocks: the official blog of the French fries teacher - provides high-quality python self-learning tutorials.",0,0,0,programmer
occupation,25344,Why would a German factory worker be willing to work in the same factory all his life until retirement?,Is the moon really that round in a foreign country?,0,0,0,worker
occupation,28038,What should I do if I feel less emotional intelligence after becoming a programmer?,(°_°)... This question.,0,0,0,programmer
occupation,27315,Why do some science students in my country look down on liberal arts students?,"Maybe because the original science department is too awesome, the earliest science has been suppressed and beaten from ancient times to the present, and now you want to turn over serfs and sing?",1,2,3,Arts and Sciences
occupation,24936,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Migrant workers: Individuals define people who are supposed to be engaged in agriculture, (including rural college students).",0,1,2,worker
occupation,24842,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","4,050 people who just want to find a bite to eat, 35-year-old anxious middle-aged greasy who has just been kicked out of the door - there are too many people to do.",1,0,0,worker
occupation,25778,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?",I rather think this is an official re-emphasis on the class narrative.,0,0,0,Worker farmers
occupation,28321,How serious is discrimination in Chinese society?,"As long as it is a country, different genders, different ages, different nationalities, different colors, different education, etc., etc., and the occupation must be different.",0,0,0,Occupational discrimination
occupation,27945,What should I do if I feel less emotional intelligence after becoming a programmer?,"Profession definitely has an impact on people's thinking, the way people speak, this is for sure.",1,0,0,programmer
occupation,26906,What if a nursing student doesn't want to be a nurse?,Headhunters in the pharmaceutical industry are uninvited.,0,0,0,Nursing careers
occupation,24905,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Times have changed. Although the status of the dog has been forcibly assigned to the status of a partner by some people, the instrumentality of the dog has not changed, and the dog is still an object of its owner, dare to grin and be abolished.",1,1,3,worker
